seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
141.0,0.3333333333333333,255637,1000000,23884,171645,159458,474525,126636,15225,39321,770199,128000,1000000,205043,13896,227547,250433,132685,461399,12264,99305,81558,47698,31236,108887,11938,22509,97479,24577,16820,119422,436113,1000000,25.41,43.19,100101_3761_0700409,2021-07-08 18:48:15.845,60.14856554348562,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
144.0,0.3333333333333333,255298,1000000,23875,171673,159411,474074,126639,15224,39333,769435,127995,1000000,205002,13898,227842,250518,132839,461464,12263,99318,81564,47702,31229,108915,11944,22508,97511,24586,16808,119403,435841,1000000,25.437766394268575,43.21,100101_3761_0700409,2021-07-08 18:48:18.845,59.223360573142585,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
147.0,0.3333333333333333,255616,1000000,23893,171732,159321,473478,126531,15228,39345,768312,128001,1000000,205013,13898,227325,250463,132743,462874,12265,99290,81564,47698,31231,108957,11937,22515,97540,24579,16820,119411,434997,1000000,25.382968269830286,43.19,100101_3761_0700409,2021-07-08 18:48:21.845,58.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
150.0,0.3333333333333333,255849,1000000,23897,171707,159328,472861,126448,15221,39336,769929,128058,1000000,204973,13893,227070,250400,132765,462648,12269,99272,81570,47697,31237,108959,11938,22513,97508,24576,16812,119363,435716,1000000,25.404487701779416,43.18074795029657,100101_3761_0700409,2021-07-08 18:48:24.845,59.925204970343025,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
153.0,0.3333333333333333,255352,1000000,23885,171813,159245,473882,126502,15220,39321,768613,128041,1000000,205007,13893,227559,250546,132756,462398,12265,99279,81566,47688,31230,108921,11938,22506,97428,24582,16806,119419,435214,1000000,25.430973363321307,43.17038934532852,100101_3761_0700409,2021-07-08 18:48:27.845,58.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
156.0,0.3333333333333333,256027,1000000,23882,171743,159291,473747,126605,15221,39331,769848,128071,1000000,205037,13900,228051,250569,132793,461787,12268,99307,81578,47689,31227,108949,11940,22513,97471,24582,16811,119417,435725,1000000,25.41,43.17,100101_3761_0700409,2021-07-08 18:48:30.845,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
159.0,0.3333333333333333,255974,1000000,23874,171698,159311,474091,126599,15224,39327,769149,128017,1000000,205040,13896,227953,250623,132865,462295,12265,99259,81575,47683,31232,108917,11938,22499,97524,24579,16812,119394,435452,1000000,25.41583803153993,43.18583803153993,100101_3761_0700409,2021-07-08 18:48:33.845,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
162.0,0.3333333333333333,255943,1000000,23879,171776,159295,472550,126712,15220,39317,769720,128007,1000000,205019,13892,227980,250718,132834,461698,12263,99294,81569,47681,31237,108875,11935,22505,97500,24582,16816,119362,435581,1000000,25.412418033237405,43.177581966762595,100101_3761_0700409,2021-07-08 18:48:36.845,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
165.0,0.3333333333333333,255442,1000000,23882,171748,159390,474318,126664,15223,39324,769394,127989,1000000,204983,13893,227581,250601,132920,461450,12267,99270,81554,47676,31229,108910,11936,22503,97497,24579,16813,119390,435605,1000000,25.41,43.176331967067945,100101_3761_0700409,2021-07-08 18:48:39.845,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
168.0,0.3333333333333333,255876,1000000,23883,171612,159236,473574,126435,15220,39326,768778,127965,1000000,204936,13893,227716,250691,132878,462187,12262,99263,81557,47672,31227,108903,11933,22494,97485,24571,16812,119342,435987,1000000,25.42389344351398,43.17,100101_3761_0700409,2021-07-08 18:48:42.845,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
171.0,0.3333333333333333,255461,1000000,23881,171669,159319,473573,126480,15217,39319,769148,127948,1000000,204894,13888,227915,250606,132847,461797,12263,99278,81545,47660,31228,108875,11937,22504,97441,24574,16808,119353,435953,1000000,25.44,43.14534500462841,100101_3761_0700409,2021-07-08 18:48:45.845,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
174.0,0.3333333333333333,255775,1000000,23886,171826,159287,474534,126588,15218,39321,770095,127955,1000000,204888,13895,227482,250675,132898,462018,12263,99236,81542,47664,31227,108852,11934,22509,97453,24569,16810,119362,436349,1000000,25.409148715987445,43.14,100101_3761_0700409,2021-07-08 18:48:48.845,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
177.0,0.3333333333333333,255661,1000000,23868,171707,159296,474117,126450,15220,39324,769672,127959,1000000,204866,13883,227608,250425,132767,462068,12264,99207,81555,47662,31228,108842,11936,22493,97457,24569,16813,119338,436074,1000000,25.414877051993567,43.136219262998395,100101_3761_0700409,2021-07-08 18:48:51.845,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
