seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
129.0,0.3333333333333333,312826,1000000,23673,210638,1000000,174541,150354,23354,47055,763649,843062,1000000,185319,35889,27440,183444,87171,1000000,9706,26922,116966,74352,39674,1000000,24080,28282,104436,15352,29653,1000000,340167,1000000,25.47318321503916,43.73636643007832,100100_3754_0700408,2021-07-08 18:48:08.578,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
132.0,0.3333333333333333,313174,1000000,23669,210449,1000000,174634,150264,23350,47037,762988,842465,1000000,185390,35888,27431,183326,87164,1000000,9708,26928,116952,74357,39673,1000000,24076,28286,104503,15349,29644,1000000,340057,1000000,25.48781538624058,43.74390769312029,100100_3754_0700408,2021-07-08 18:48:11.578,62.30461534398547,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
135.0,0.3333333333333333,313164,1000000,23666,210040,1000000,174613,150366,23354,47017,762915,842365,1000000,185357,35880,27428,183266,87155,1000000,9706,26922,116962,74323,39672,1000000,24076,28315,104375,15353,29646,1000000,340129,1000000,25.47,43.73,100100_3754_0700408,2021-07-08 18:48:14.578,60.76656312157597,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
138.0,0.3333333333333333,313155,1000000,23668,210163,1000000,174562,150394,23351,47021,762685,842649,1000000,185341,35875,27428,183446,87159,1000000,9709,26921,116963,74320,39672,1000000,24073,28297,104358,15353,29641,1000000,340026,1000000,25.474497949380513,43.72,100100_3754_0700408,2021-07-08 18:48:17.578,60.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
141.0,0.3333333333333333,313561,1000000,23665,210456,1000000,174595,150347,23343,47013,763439,842215,1000000,185265,35862,27418,183242,87183,1000000,9701,26917,116942,74297,39673,1000000,24071,28273,104372,15346,29641,1000000,339918,1000000,25.48,43.71365424323333,100100_3754_0700408,2021-07-08 18:48:20.578,58.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
144.0,0.3333333333333333,313524,1000000,23666,210134,1000000,174677,150357,23346,47034,763086,842528,1000000,185326,35860,27405,183345,87137,1000000,9702,26913,116957,74305,39665,1000000,24071,28279,104304,15348,29636,1000000,340167,1000000,25.478070905048483,43.69269030168282,100100_3754_0700408,2021-07-08 18:48:23.578,58.73096983171723,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
147.0,0.3333333333333333,313708,1000000,23664,210476,1000000,174537,150321,23349,46987,763244,842729,1000000,185268,35863,27418,183298,87155,1000000,9706,26914,116936,74302,39667,1000000,24073,28273,104346,15352,29642,1000000,340205,1000000,25.476270493675436,43.68813524683772,100100_3754_0700408,2021-07-08 18:48:26.578,58.18647531622827,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
150.0,0.3333333333333333,312844,1000000,23667,210406,1000000,174556,150333,23349,47013,763271,842566,1000000,185277,35860,27423,183257,87156,1000000,9708,26914,116928,74308,39667,1000000,24074,28283,104403,15348,29639,1000000,340187,1000000,25.48,43.67229273262589,100100_3754_0700408,2021-07-08 18:48:29.578,57.557318315647166,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
153.0,0.3333333333333333,313644,1000000,23670,210007,1000000,174706,150424,23350,47031,762656,842712,1000000,185272,35863,27428,183335,87169,1000000,9703,26918,116971,74317,39667,1000000,24072,28273,104372,15349,29643,1000000,340074,1000000,25.48,43.68984045343457,100100_3754_0700408,2021-07-08 18:48:32.578,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
156.0,0.3333333333333333,313680,1000000,23673,210105,1000000,174820,150344,23353,47019,763132,842517,1000000,185291,35868,27435,183190,87197,1000000,9708,26917,116915,74310,39674,1000000,24073,28292,104463,15343,29640,1000000,339962,1000000,25.488647536508452,43.7,100100_3754_0700408,2021-07-08 18:48:35.578,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
