seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
99.0,0.3333333333333333,458293,1000000,25705,146427,904426,289660,123451,39527,43433,847562,611720,1000000,120001,19237,144451,137804,173228,579544,11917,26927,94039,21255,39234,325623,19072,23581,60592,338653,22065,1000000,489256,1000000,25.46,44.26,100099_3781_0700407,2021-07-08 18:47:28.648,63.26673527851146,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
102.0,0.3333333333333333,458660,1000000,25698,146878,904394,289663,123427,39519,43422,848522,611784,1000000,119989,19235,144264,137795,173180,578526,11914,26924,94020,21254,39238,325571,19079,23590,60557,338244,22053,1000000,488964,1000000,25.49,44.26748712699215,100099_3781_0700407,2021-07-08 18:47:31.648,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
105.0,0.3333333333333333,457382,1000000,25697,146567,903946,289573,123427,39523,43447,847885,611395,1000000,119972,19234,144264,137811,173290,579235,11918,26927,94041,21254,39229,325588,19070,23582,60551,338743,22042,1000000,487559,1000000,25.506364571644646,44.24,100099_3781_0700407,2021-07-08 18:47:34.648,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
108.0,0.3333333333333333,459107,1000000,25713,146806,903817,289626,123195,39520,43435,848659,611568,1000000,119986,19230,144197,137830,173298,580321,11912,26927,94027,21254,39231,325550,19076,23590,60578,339103,22051,1000000,488405,1000000,25.481524201942264,44.25,100099_3781_0700407,2021-07-08 18:47:37.648,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
111.0,0.3333333333333333,458755,1000000,25704,146829,904193,289746,123400,39522,43395,847727,611568,1000000,119967,19239,144405,137850,173394,580679,11917,26925,94023,21251,39231,325526,19069,23590,60566,338508,22046,1000000,488979,1000000,25.49531475801009,44.24,100099_3781_0700407,2021-07-08 18:47:40.648,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
114.0,0.3333333333333333,459026,1000000,25702,146707,904102,289714,123374,39530,43431,847858,611522,1000000,119954,19228,144357,137832,173372,579742,11929,26922,94017,21251,39233,325517,19076,23592,60575,338615,22054,1000000,488377,1000000,25.5063748711226,44.23,100099_3781_0700407,2021-07-08 18:47:43.648,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
117.0,0.3333333333333333,458799,1000000,25680,145553,904156,289785,123264,39521,43403,847336,611783,1000000,120000,19228,144046,137845,173202,580313,11916,26923,94024,21250,39228,325552,19077,23578,60567,338997,22050,1000000,488023,1000000,25.49075804972129,44.23731048756968,100099_3781_0700407,2021-07-08 18:47:46.648,61.7310487569678,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
120.0,0.3333333333333333,458251,1000000,25701,146842,904084,290048,123278,39525,43473,847439,611586,1000000,119981,19223,144514,137887,173254,579527,11921,26924,94023,21248,39232,325581,19083,23568,60551,338416,22050,1000000,488761,1000000,25.50338493327602,44.23830753336199,100099_3781_0700407,2021-07-08 18:47:49.648,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
123.0,0.3333333333333333,458212,1000000,25715,146209,903855,289859,123221,39527,43459,847409,611470,1000000,119982,19223,144425,137902,173388,579263,11929,26925,94027,21248,39231,325528,19069,23578,60554,338606,22057,1000000,489170,1000000,25.488516992173928,44.23851699217393,100099_3781_0700407,2021-07-08 18:47:52.648,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
126.0,0.3333333333333333,458465,1000000,25711,146491,904491,289744,123213,39517,43476,847957,611664,1000000,119999,19229,144230,137856,173123,579482,11928,26920,94031,21252,39228,325563,19081,23568,60572,338035,22045,1000000,489919,1000000,25.53888659755805,44.23037113414731,100099_3781_0700407,2021-07-08 18:47:55.648,63.51855670736578,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
