seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label,filename
150.0,0.3333333333333333,642355,1000000,240700,230840,252776,18347,343326,4346,68009,1000000,121612,1000000,578621,14122,76276,257258,73857,42324,789633,35924,201909,28259,112583,18779,24776,141506,55163,18509,60230,167606,534872,1000000,25.27454918005756,36.89848360664748,100091_3806_0700309,2021-07-08 22:18:15.200,75.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
153.0,0.3333333333333333,640062,1000000,240987,230881,252645,18347,343443,4346,67976,1000000,121590,1000000,578882,14125,76342,257374,73956,42353,791472,35919,201936,28259,112541,18775,24777,141404,55182,18504,60256,167370,534862,1000000,25.253936600643243,36.89078732012865,100091_3806_0700309,2021-07-08 22:18:18.200,75.53936600643243,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
156.0,0.3333333333333333,640651,1000000,240947,231494,252568,18344,343546,4347,67989,1000000,121623,1000000,578944,14121,76200,257283,73804,42361,790330,35921,201924,28251,112564,18774,24770,141492,55122,18503,60229,167477,534841,1000000,25.319754101484254,36.909918033828085,100091_3806_0700309,2021-07-08 22:18:21.200,74.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
159.0,0.3333333333333333,641267,1000000,240695,231021,252549,18342,343449,4347,68026,1000000,121589,1000000,579096,14120,76386,257357,73951,42337,790217,35913,201908,28253,112566,18777,24757,141585,55158,18506,60326,167541,534931,1000000,25.262489756673823,36.88917008110872,100091_3806_0700309,2021-07-08 22:18:24.200,74.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
162.0,0.3333333333333333,640999,1000000,240768,230832,252343,18344,342877,4346,68013,1000000,121608,1000000,578311,14119,76270,257161,73944,42355,791701,35915,201924,28250,112573,18778,24757,141489,55116,18504,60256,167571,534917,1000000,25.317604906005243,36.89,100091_3806_0700309,2021-07-08 22:18:27.200,74.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
165.0,0.3333333333333333,641157,1000000,240633,231036,252424,18341,343442,4346,68011,1000000,121572,1000000,578516,14119,76232,257287,73912,42304,790339,35918,201884,28251,112579,18776,24774,141549,55157,18505,60278,167597,534804,1000000,25.326250000458028,36.87374999954197,100091_3806_0700309,2021-07-08 22:18:30.200,74.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
168.0,0.3333333333333333,641578,1000000,240921,230744,252703,18343,343372,4347,67963,1000000,121602,1000000,578652,14115,76288,257128,73970,42325,790140,35918,201885,28248,112566,18773,24772,141601,55138,18503,60278,167581,534811,1000000,25.29901840284405,36.88950920142203,100091_3806_0700309,2021-07-08 22:18:33.200,74.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
171.0,0.3333333333333333,640781,1000000,240638,230484,252594,18345,343695,4345,67993,1000000,121639,1000000,578659,14119,76236,257144,73909,42325,790562,35920,201916,28249,112560,18774,24762,141740,55148,18505,60283,167754,534912,1000000,25.283050152092507,36.875762538023125,100091_3806_0700309,2021-07-08 22:18:36.200,74.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
174.0,0.3333333333333333,641331,1000000,240666,230743,252607,18346,343298,4343,67963,1000000,121681,1000000,578718,14122,76299,257064,73937,42335,790087,35919,201926,28253,112573,18770,24761,141637,55213,18507,60302,167701,534876,1000000,25.284866801949654,36.87,100091_3806_0700309,2021-07-08 22:18:39.200,73.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
177.0,0.3333333333333333,642959,1000000,240794,231292,252682,18345,343509,4347,67961,1000000,121626,1000000,578713,14118,76258,257296,73956,42358,790632,35921,201954,28253,112580,18777,24766,141535,55159,18501,60274,167701,534759,1000000,25.30059425826544,36.88411885165309,100091_3806_0700309,2021-07-08 22:18:42.200,72.20594258265442,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
180.0,0.3333333333333333,641389,1000000,240805,231200,252469,18346,343233,4346,67946,1000000,121615,1000000,578585,14119,76245,257131,73914,42352,790514,35919,201931,28254,112542,18778,24767,141276,55131,18512,60269,167636,534929,1000000,25.29352458605921,36.8866188534852,100091_3806_0700309,2021-07-08 22:18:45.200,72.8309426742599,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
183.0,0.3333333333333333,641489,1000000,240985,231204,252580,18347,342985,4347,67968,1000000,121636,1000000,578642,14121,76283,257354,73907,42338,789233,35919,201915,28252,112573,18775,24759,141474,55079,18505,60264,167708,534833,1000000,25.30218331516752,36.88739443838917,100091_3806_0700309,2021-07-08 22:18:48.200,73.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
186.0,0.3333333333333333,640799,1000000,240880,230471,252601,18349,343042,4345,67986,1000000,121673,1000000,578599,14119,76219,257217,73980,42349,789710,35919,201910,28250,112559,18771,24758,141500,55135,18505,60252,167696,534825,1000000,25.33,36.89819672223253,100091_3806_0700309,2021-07-08 22:18:51.200,73.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
189.0,0.3333333333333333,642730,1000000,240829,230770,252546,18351,342984,4346,67975,1000000,121607,1000000,578645,14119,76313,257303,73840,42331,788827,35922,201911,28245,112551,18770,24750,141332,55183,18504,60265,167787,534943,1000000,25.261075819789767,36.88892418021023,100091_3806_0700309,2021-07-08 22:18:54.200,73.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
192.0,0.3333333333333333,643471,1000000,240885,230218,252597,18344,343048,4344,67983,1000000,121580,1000000,578507,14117,76287,257121,73822,42344,789895,35917,201910,28247,112535,18774,24756,141527,55105,18502,60253,167599,535137,1000000,25.318586065558755,36.88,100091_3806_0700309,2021-07-08 22:18:57.200,73.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
195.0,0.3333333333333333,643181,1000000,240680,230654,252299,18343,343291,4347,67989,1000000,121592,1000000,578366,14118,76247,257123,73833,42328,789879,35918,201884,28240,112533,18777,24754,141575,55156,18507,60225,167700,534934,1000000,25.308975410636982,36.879487705318496,100091_3806_0700309,2021-07-08 22:19:00.200,71.47438526592471,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
198.0,0.3333333333333333,642258,1000000,240790,230550,252507,18344,343130,4343,67957,1000000,121552,1000000,578391,14115,76276,257111,73889,42346,789746,35913,201803,28246,112553,18773,24753,141646,55125,18505,60209,167703,534997,1000000,25.25125,36.87,100091_3806_0700309,2021-07-08 22:19:03.200,70.875,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
201.0,0.3333333333333333,641410,1000000,241107,230742,252587,18346,343114,4346,67949,1000000,121578,1000000,578234,14121,76259,257356,73942,42349,790636,35915,201900,28248,112546,18772,24765,141509,55126,18511,60251,167651,534917,1000000,25.26796714621277,36.87800821344681,100091_3806_0700309,2021-07-08 22:19:06.200,69.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
204.0,0.3333333333333333,641644,1000000,240916,231068,252724,18344,343399,4344,67996,1000000,121624,1000000,578518,14121,76344,257468,73825,42338,791459,35915,201888,28252,112553,18774,24752,141528,55147,18506,60261,167638,534797,1000000,25.267220511722,36.887220511722,100091_3806_0700309,2021-07-08 22:19:09.200,72.44410234440011,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
207.0,0.3333333333333333,641989,1000000,240714,230855,252611,18347,343044,4347,67984,1000000,121609,1000000,578802,14124,76318,257226,73857,42338,790361,35919,201894,28251,112552,18775,24766,141514,55082,18506,60249,167609,534880,1000000,25.267846158134866,36.87713846325394,100091_3806_0700309,2021-07-08 22:19:12.200,69.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
210.0,0.3333333333333333,641756,1000000,240796,230658,252701,18349,343515,4345,68033,1000000,121605,1000000,578487,14121,76263,257280,73868,42368,790885,35927,201876,28255,112569,18775,24769,141555,55137,18505,60276,167714,534826,1000000,25.310163766964752,36.88,100091_3806_0700309,2021-07-08 22:19:15.200,68.78454452168035,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
213.0,0.3333333333333333,640917,1000000,240930,230556,252543,18351,343013,4347,68091,1000000,121585,1000000,578185,14127,76284,257362,73913,42380,790398,35927,201900,28253,112536,18774,24761,141707,55198,18503,60304,167685,534933,1000000,25.26009768542745,36.89,100091_3806_0700309,2021-07-08 22:19:18.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
216.0,0.3333333333333333,641735,1000000,240680,230788,252564,18344,343749,4345,68051,1000000,121607,1000000,578356,14121,76304,257381,73864,42337,790187,35924,201862,28250,112570,18776,24771,141450,55129,18503,60248,167592,535098,1000000,25.288116542776663,36.89594172861167,100091_3806_0700309,2021-07-08 22:19:21.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
219.0,0.3333333333333333,642057,1000000,240580,230994,252607,18340,343550,4345,68007,1000000,121574,1000000,578548,14120,76280,257507,73930,42352,789894,35916,201910,28249,112579,18777,24761,141557,55152,18503,60268,167754,535143,1000000,25.303504100628267,36.9,100091_3806_0700309,2021-07-08 22:19:24.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
222.0,0.3333333333333333,641443,1000000,240807,231126,252488,18346,343061,4344,68085,1000000,121508,1000000,578443,14122,76368,257435,73941,42327,790596,35915,201857,28248,112562,18773,24760,141614,55181,18510,60256,167732,535168,1000000,25.29239085226204,36.88478170452408,100091_3806_0700309,2021-07-08 22:19:27.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
225.0,0.3333333333333333,641219,1000000,240849,231163,252767,18340,343162,4345,68053,1000000,121554,1000000,578367,14124,76303,257302,73869,42340,790893,35922,201940,28251,112584,18773,24760,141642,55150,18501,60295,167678,535083,1000000,25.285143443208625,36.88838114773621,100091_3806_0700309,2021-07-08 22:19:30.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
228.0,0.3333333333333333,642656,1000000,240620,231152,252772,18353,343161,4346,68027,1000000,121550,1000000,578485,14125,76275,257507,73867,42332,790078,35926,201854,28252,112580,18775,24761,141419,55198,18506,60198,167476,534936,1000000,25.28329556858169,36.88,100091_3806_0700309,2021-07-08 22:19:33.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
231.0,0.3333333333333333,641320,1000000,240827,230835,252467,18346,343238,4345,67980,1000000,121616,1000000,578206,14123,76290,257439,73914,42347,790159,35915,201889,28250,112579,18774,24763,141687,55191,18505,60215,167640,534828,1000000,25.280358972829085,36.9,100091_3806_0700309,2021-07-08 22:19:36.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
234.0,0.3333333333333333,641965,1000000,240599,230708,252387,18347,343206,4343,68005,1000000,121622,1000000,578724,14119,76311,257397,73940,42321,791062,35917,201940,28245,112532,18771,24768,141496,55204,18506,60267,167521,535057,1000000,25.24266121012681,36.8993346974683,100091_3806_0700309,2021-07-08 22:19:39.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
237.0,0.3333333333333333,641213,1000000,240199,230917,252608,18345,343681,4344,68047,1000000,121570,1000000,578255,14125,76362,257241,73858,42321,790574,35917,201886,28250,112572,18776,24760,141399,55206,18509,60295,167675,535037,1000000,25.25070364705724,36.89929635294276,100091_3806_0700309,2021-07-08 22:19:42.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
240.0,0.3333333333333333,639962,1000000,240777,230535,252480,18342,343526,4344,68052,1000000,121555,1000000,578504,14121,76384,257342,73893,42367,790590,35921,201915,28255,112571,18777,24762,141584,55212,18502,60226,167597,535037,1000000,25.295594259486847,36.892202870256575,100091_3806_0700309,2021-07-08 22:19:45.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
243.0,0.3333333333333333,640324,1000000,240552,230785,252655,18345,343566,4348,68048,1000000,121555,1000000,578618,14124,76411,257298,73887,42337,790427,35914,201933,28253,112572,18778,24765,141412,55201,18506,60238,167566,535037,1000000,25.32293756337188,36.90881269011563,100091_3806_0700309,2021-07-08 22:19:48.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
246.0,0.3333333333333333,642401,1000000,240564,230665,252527,18349,343783,4345,68026,1000000,121591,1000000,578537,14124,76398,257280,73854,42327,789865,35924,201929,28255,112572,18774,24755,141610,55151,18508,60272,167685,535012,1000000,25.282656408716484,36.90632820435824,100091_3806_0700309,2021-07-08 22:19:51.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
249.0,0.3333333333333333,642375,1000000,240430,230768,252352,18342,343307,4346,67993,1000000,121574,1000000,578831,14125,76350,257282,73923,42337,789707,35918,201893,28253,112591,18775,24762,141556,55113,18508,60244,167625,534961,1000000,25.27207992153682,36.89,100091_3806_0700309,2021-07-08 22:19:54.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
252.0,0.3333333333333333,642092,1000000,240576,230918,252538,18346,343297,4345,68017,1000000,121616,1000000,578405,14125,76297,257515,73944,42318,789957,35922,201899,28249,112591,18773,24756,141708,55112,18503,60278,167748,534832,1000000,25.27543032962588,36.91,100091_3806_0700309,2021-07-08 22:19:57.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
255.0,0.3333333333333333,642230,1000000,240907,230811,252464,18346,343411,4346,67996,1000000,121579,1000000,578474,14125,76390,257387,73959,42332,790796,35913,201870,28250,112585,18775,24764,141539,55183,18506,60282,167776,534737,1000000,25.307826089210007,36.9,100091_3806_0700309,2021-07-08 22:20:00.200,68.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
258.0,0.3333333333333333,642895,1000000,240184,231033,252779,18346,343477,4350,68042,1000000,121615,1000000,578467,14120,76339,257364,73997,42346,791253,35906,201901,28252,112566,18771,24762,141517,55085,18505,60299,167548,535060,1000000,25.253186474628937,36.90362705074213,100091_3806_0700309,2021-07-08 22:20:03.200,69.02202880565952,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
261.0,0.3333333333333333,642270,1000000,240766,231290,252663,18345,342881,4347,68042,1000000,121576,1000000,578325,14123,76442,257302,73923,42358,791047,35913,201891,28252,112584,18773,24765,141449,55140,18506,60299,167671,534987,1000000,25.28754871839013,36.90622564080493,100091_3806_0700309,2021-07-08 22:20:06.200,71.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
264.0,0.3333333333333333,642226,1000000,240520,231329,252478,18348,343251,4348,68047,1000000,121627,1000000,578320,14125,76400,257346,73875,42341,792298,35917,201903,28249,112579,18774,24763,141592,55050,18508,60284,167645,535071,1000000,25.28656090106117,36.90828045053058,100091_3806_0700309,2021-07-08 22:20:09.200,71.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
267.0,0.3333333333333333,642269,1000000,240567,230749,252591,18350,343171,4342,68010,1000000,121632,1000000,578418,14123,76307,257260,73906,42354,790630,35918,201893,28252,112586,18777,24765,141472,55072,18505,60279,167548,534943,1000000,25.25196721207356,36.89098360603678,100091_3806_0700309,2021-07-08 22:20:12.200,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
270.0,0.3333333333333333,639790,1000000,240853,230951,252471,18350,343190,4342,68017,1000000,121573,1000000,578441,14119,76344,257380,73913,42344,792290,35925,201935,28253,112586,18774,24747,141538,55091,18504,60312,167898,535111,1000000,25.26073845943925,36.90024615314641,100091_3806_0700309,2021-07-08 22:20:15.200,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
273.0,0.3333333333333333,641656,1000000,240484,231088,252658,18349,343597,4344,67995,1000000,121623,1000000,578275,14125,76375,257230,73832,42330,791381,35918,201927,28255,112618,18773,24753,141642,55108,18503,60318,167634,534952,1000000,25.28759221621833,36.90903688648733,100091_3806_0700309,2021-07-08 22:20:18.200,72.9759221621833,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
276.0,0.3333333333333333,640345,1000000,240523,230661,252902,18340,342970,4345,67971,1000000,121606,1000000,578820,14124,76378,257609,74048,42334,790512,35919,201967,28251,112605,18773,24762,141505,55128,18506,60296,167643,535039,1000000,25.3,36.90876922967824,100091_3806_0700309,2021-07-08 22:20:21.200,72.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
279.0,0.3333333333333333,641525,1000000,240713,230537,252634,18350,343112,4345,68075,1000000,121683,1000000,578780,14123,76331,257378,74004,42344,790831,35917,201927,28257,112571,18774,24744,141497,55081,18503,60259,167639,535068,1000000,25.307942095105098,36.89198552377628,100091_3806_0700309,2021-07-08 22:20:24.200,73.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
282.0,0.3333333333333333,642563,1000000,240881,230518,252706,18350,342966,4344,68039,1000000,121621,1000000,578540,14125,76355,257533,73914,42335,791347,35923,201937,28255,112604,18779,24754,141328,55115,18506,60306,167676,535058,1000000,25.29,36.89289230864034,100091_3806_0700309,2021-07-08 22:20:27.200,73.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
285.0,0.3333333333333333,642126,1000000,240675,230725,252691,18346,343309,4345,68028,1000000,121646,1000000,578553,14127,76360,257497,73935,42347,792387,35920,201947,28254,112621,18777,24757,141495,55127,18506,60286,167657,535121,1000000,25.322738460725866,36.91273846072586,100091_3806_0700309,2021-07-08 22:20:30.200,72.31846151814659,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
288.0,0.3333333333333333,642190,1000000,240973,230969,252785,18346,343158,4343,68009,1000000,121620,1000000,578659,14124,76322,257371,73983,42349,792181,35921,201888,28252,112585,18777,24743,141667,55139,18508,60272,167803,535103,1000000,25.260952380952386,36.91,100091_3806_0700309,2021-07-08 22:20:33.200,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
291.0,0.3333333333333333,643679,1000000,240960,230606,252693,18346,343301,4345,68018,1000000,121650,1000000,578756,14126,76300,257362,73960,42340,792969,35921,201921,28256,112598,18775,24747,141695,55131,18510,60282,167584,534847,1000000,25.29722336179455,36.91531762311351,100091_3806_0700309,2021-07-08 22:20:36.200,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
294.0,0.3333333333333333,642671,1000000,240704,230799,252572,18348,343441,4346,68026,1000000,121663,1000000,578705,14126,76369,257425,73951,42365,790372,35924,201873,28254,112579,18777,24754,141833,55120,18510,60274,167712,535000,1000000,25.29,36.91384221283693,100091_3806_0700309,2021-07-08 22:20:39.200,71.19211064184671,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
297.0,0.3333333333333333,642354,1000000,240819,230588,252849,18348,343387,4345,67992,1000000,121675,1000000,578353,14125,76352,257327,73997,42349,791581,35921,201852,28251,112576,18773,24752,141639,55133,18509,60261,167660,535071,1000000,25.310717212378908,36.9,100091_3806_0700309,2021-07-08 22:20:42.200,71.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
300.0,0.3333333333333333,641506,1000000,240691,230743,252801,18345,343863,4345,68038,1000000,121585,1000000,578929,14125,76293,257305,73968,42329,791635,35916,201952,28255,112600,18779,24752,141702,55108,18510,60312,167552,534948,1000000,25.26768041342272,36.90231958657728,100091_3806_0700309,2021-07-08 22:20:45.200,71.88402067113599,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,baseline,IAF_2107082215_100091_5d34c4d9
